Index,Count
1,27.0
2,44.0
3,26.0
4,33.0
5,54.0
6,29.0
7,60.0
8,93.0
9,35.0
10,25.0
11,25.0
12,45.0
13,21.0
14,62.0
15,41.0
16,75.0
17,174.0
18,57.0
19,44.0
20,19.0
21,40.0
22,15.0
23,24.0
24,59.0
25,39.0
26,81.0
27,181.0
28,70.0
29,52.0
30,25.0
31,36.0
32,13.0
33,21.0
34,28.0
35,93.0
36,44.0
37,101.0
38,161.0
39,63.0
40,31.0
41,11.0
42,62.0
43,46.0
44,8.0
45,10.0
46,26.0
47,65.0
48,45.0
49,101.0
50,196.0
51,59.0
52,48.0
53,13.0
54,35.0
55,9.0
56,6.0
57,3.0
58,10.0
59,19.0
60,55.0
61,43.0
62,72.0
63,117.0
64,50.0
65,49.0
66,48.0
67,50.0
68,11.0
69,34.0
70,18.0
71,13.0
72,8.0
73,19.0
74,22.0
75,22.0
76,16.0
77,25.0
78,45.0
79,17.0
80,18.0
81,25.0
82,14.0
83,4.0
84,5.0
85,9.0
86,17.0
87,11.0
88,11.0
89,12.0
90,11.0
91,11.0
92,5.0
93,12.0
94,16.0
95,11.0
96,13.0
97,7.0
98,12.0
99,4.0
100,4.0
101,4.0
102,7.0
103,0.0
104,3.0
105,2.0
106,6.0
107,5.0
108,4.0
109,6.0
110,8.0
111,11.0
112,2.0
113,2.0
114,6.0
115,10.0
116,7.0
117,2.0
118,3.0
119,6.0
120,3.0
121,0.0
122,0.0
123,0.0
124,3.0
125,2.0
126,2.0
127,5.0
128,5.0
129,7.0
130,5.0
131,5.0
132,1.0
133,9.0
134,4.0
135,47.0
136,53.0
137,33.0
138,10.0
139,13.0
140,71.0
141,79.0
142,89.0
143,38.0
144,36.0
145,7.0
146,8.0
147,60.0
148,64.0
149,85.0
150,48.0
151,42.0
152,32.0
153,31.0
154,3.0
155,5.0
156,7.0
157,38.0
158,45.0
159,60.0
160,40.0
161,34.0
162,24.0
163,25.0
164,12.0
165,20.0
166,15.0
167,15.0
168,17.0
169,69.0
170,70.0
171,86.0
