Index,Count
1,33.1770676995
2,41.0092923667
3,31.8790726336
4,37.878921135
5,51.1928115756
6,30.2533925226
7,55.252304421
8,90.2260179896
9,40.2299599309
10,32.2692494566
11,26.9634670349
12,47.8397004918
13,30.2070800081
14,57.6683810585
15,42.8010440643
16,73.9550129947
17,172.603160015
18,67.5827902401
19,54.690402249
20,22.3442252708
21,40.6660232908
22,24.625245143
23,29.998826238
24,54.3563929379
25,41.5138885572
26,76.4963795368
27,178.563858897
28,80.1879098761
29,55.1519152565
30,27.6005146109
31,38.2918919625
32,21.0187486133
33,32.352106029
34,41.0215261118
35,85.4006229015
36,40.268794093
37,95.6523923918
38,160.166560425
39,70.958029745
40,38.990717635
41,11.9609531554
42,56.3238827057
43,74.2710995007
44,8.21272492749
45,18.4877675017
46,35.3520477185
47,55.9887758437
48,44.2529088305
49,91.738568246
50,206.411578164
51,66.3839364574
52,57.7616848377
53,11.2777437512
54,39.1610669813
55,15.8326264058
56,7.39584428935
57,5.18948539463
58,13.7633090091
59,16.2249552505
60,53.0275372704
61,41.840193026
62,68.8755143726
63,115.958910565
64,46.9239800614
65,42.0739479349
66,52.0056981662
67,52.4403384266
68,13.4612361219
69,34.6941469086
70,24.6584891069
71,13.4008617548
72,11.9509793607
73,22.6471952138
74,21.1872733222
75,20.6577142263
76,17.2883914585
77,24.2086269106
78,45.1927948566
79,14.4607177369
80,12.4108023637
81,30.5074523253
82,22.3527169934
83,4.01839745576
84,4.14768587862
85,9.30405537314
86,28.2404547968
87,10.3849760861
88,15.4288545579
89,15.8205231441
90,11.2161165672
91,10.969878896
92,6.78792910039
93,10.8159380674
94,15.9522142113
95,10.002177649
96,7.37217529694
97,5.30523396153
98,12.379796849
99,3.90046190229
100,4.16909867596
101,7.9959458738
102,12.2932861515
103,1.47969450297
104,2.67722618097
105,5.11236518414
106,6.35439681476
107,7.31810180466
108,5.63895562476
109,6.99494129617
110,7.16671655819
111,12.1859684662
112,1.52384959228
113,1.01169732075
114,5.60718716693
115,6.81348665827
116,7.36148481846
117,2.50924014896
118,2.85522999839
119,7.81337946437
120,4.62636775511
121,1.78068384456
122,0.216542780424
123,1.95594158806
124,3.88800611168
125,2.78390520286
126,2.15296371066
127,3.98846756897
128,4.50695983669
129,7.24616325353
130,4.42458528204
131,3.18230686879
132,0.623667563587
133,7.38885582372
134,4.07165653095
135,40.8098908902
